event_year,event_month,event_dow,event_hour,event_type,division,apprehension_made,hood_140
2014,July,Thursday,16,Person in Crisis,D31,No,26
2014,July,Thursday,13,Person in Crisis,D42,No,132
2014,July,Thursday,3,Person in Crisis,D54,No,60
2014,July,Thursday,16,Suicide-related,D52,No,76
2014,July,Thursday,0,Person in Crisis,D22,No,11
2014,July,Thursday,9,Person in Crisis,D14,No,82
2014,July,Thursday,20,Person in Crisis,D51,No,72
2014,July,Thursday,17,Suicide-related,D55,No,70
2014,July,Thursday,15,Person in Crisis,D42,No,128
2014,July,Thursday,13,Person in Crisis,D14,Yes,85
2014,July,Thursday,8,Person in Crisis,D14,No,78
2014,July,Thursday,4,Suicide-related,D41,Yes,122
2014,July,Thursday,14,Suicide-related,D33,No,45
2014,July,Thursday,0,Person in Crisis,D51,No,75
2014,July,Thursday,14,Suicide-related,D32,No,39
2014,July,Thursday,11,Person in Crisis,D23,Yes,2
2014,July,Thursday,21,Suicide-related,D42,No,129
2014,July,Thursday,20,Person in Crisis,D33,Yes,52
2014,July,Thursday,21,Person in Crisis,D52,No,76
2014,July,Thursday,8,Suicide-related,D32,No,32
2014,July,Thursday,19,Suicide-related,D42,Yes,118
2014,July,Thursday,17,Person in Crisis,D14,Yes,82
2014,July,Thursday,15,Person in Crisis,D51,Yes,71
2014,July,Thursday,10,Person in Crisis,D33,No,49
2014,July,Thursday,1,Suicide-related,D31,No,27
2014,July,Thursday,21,Person in Crisis,D51,No,77
2014,July,Thursday,17,Suicide-related,D54,No,44
2014,July,Thursday,17,Person in Crisis,D52,No,78
2014,July,Thursday,3,Suicide-related,D55,No,62
2014,July,Thursday,15,Person in Crisis,D22,Yes,16
2014,July,Thursday,9,Suicide-related,D51,No,75
2014,July,Thursday,0,Suicide-related,D51,Yes,74
2014,July,Thursday,11,Suicide-related,D12,No,28
2014,July,Thursday,5,Person in Crisis,D53,No,41
2014,July,Thursday,2,Suicide-related,D51,No,72
2014,July,Thursday,10,Person in Crisis,D51,No,73
2014,July,Thursday,12,Person in Crisis,D11,No,88
2014,July,Thursday,20,Suicide-related,D13,No,94
2014,July,Thursday,11,Person in Crisis,D11,Yes,84
2014,July,Thursday,8,Suicide-related,D13,No,106
2014,July,Thursday,3,Person in Crisis,D11,No,90
2014,July,Thursday,17,Person in Crisis,D32,No,36
2014,July,Thursday,21,Suicide-related,D54,No,54
2014,July,Thursday,13,Person in Crisis,D42,No,116
2014,July,Thursday,11,Person in Crisis,D22,No,17
2014,July,Thursday,19,Person in Crisis,D41,No,126
2014,July,Thursday,1,Person in Crisis,D23,No,4
2014,July,Thursday,13,Person in Crisis,D43,No,137
2014,July,Thursday,16,Person in Crisis,D53,No,100
2014,July,Thursday,21,Suicide-related,D32,Yes,39
2014,July,Thursday,17,Suicide-related,D43,Yes,131
2014,July,Thursday,2,Person in Crisis,D12,No,111
2014,July,Thursday,10,Person in Crisis,D55,Yes,66
2014,July,Thursday,22,Suicide-related,D14,No,95
2014,July,Friday,19,Person in Crisis,D11,No,93
2014,July,Friday,17,Person in Crisis,D55,No,64
2014,July,Friday,23,Person in Crisis,D31,No,24
2014,July,Friday,22,Person in Crisis,D42,No,131
2014,July,Friday,11,Person in Crisis,D13,No,32
2014,July,Friday,13,Person in Crisis,D52,No,76
2014,July,Friday,18,Person in Crisis,D11,No,86
2014,July,Friday,16,Person in Crisis,D42,No,128
2014,July,Friday,21,Person in Crisis,D14,No,82
2014,July,Friday,0,Suicide-related,D42,No,132
2014,July,Friday,13,Person in Crisis,D14,No,80
2014,July,Friday,16,Suicide-related,D22,No,17
2014,July,Friday,16,Person in Crisis,D54,No,67
2014,July,Friday,12,Suicide-related,D14,No,95
2014,July,Friday,12,Person in Crisis,D53,No,95
2014,July,Friday,16,Person in Crisis,D51,No,74
2014,July,Friday,10,Person in Crisis,D41,No,125
2014,July,Friday,0,Suicide-related,D51,No,98
2014,July,Friday,20,Person in Crisis,D13,No,107
2014,July,Friday,22,Person in Crisis,D43,No,123
2014,July,Friday,17,Suicide-related,D23,No,1
2014,July,Friday,8,Suicide-related,D11,No,90
2014,July,Friday,12,Suicide-related,D52,No,76
2014,July,Friday,13,Suicide-related,D23,No,1
2014,July,Friday,16,Person in Crisis,D43,Yes,137
2014,July,Friday,5,Person in Crisis,D55,No,70
2014,July,Friday,17,Person in Crisis,D32,No,50
2014,July,Friday,7,Suicide-related,D22,Yes,17
2014,July,Friday,11,Person in Crisis,D41,Yes,125
2014,July,Friday,14,Person in Crisis,D14,Yes,82
2014,July,Friday,1,Person in Crisis,D32,No,35
2014,July,Friday,15,Suicide-related,D14,No,79
2014,July,Friday,14,Person in Crisis,D51,No,75
2014,July,Friday,11,Person in Crisis,D54,No,67
2014,July,Friday,1,Person in Crisis,D41,No,124
2014,July,Friday,21,Person in Crisis,D11,No,86
2014,July,Friday,15,Person in Crisis,D54,Yes,61
2014,July,Friday,18,Suicide-related,D51,No,71
2014,July,Friday,19,Person in Crisis,D12,Yes,113
2014,July,Friday,8,Person in Crisis,D31,No,21
2014,July,Friday,19,Person in Crisis,D42,No,118
2014,July,Friday,15,Suicide-related,D12,No,110
2014,July,Friday,5,Person in Crisis,D23,No,1
2014,July,Friday,13,Person in Crisis,D41,No,123
2014,July,Friday,22,Person in Crisis,D14,No,84
2014,July,Friday,10,Person in Crisis,D14,No,79
2014,July,Friday,11,Person in Crisis,D43,No,139
2014,July,Friday,11,Person in Crisis,D14,No,82
2014,July,Friday,13,Person in Crisis,D53,No,98
2014,July,Friday,7,Person in Crisis,D14,No,80
2014,July,Friday,9,Suicide-related,D11,No,93
2014,July,Friday,18,Person in Crisis,D53,No,95
2014,July,Friday,1,Person in Crisis,D11,No,93
2014,July,Saturday,11,Person in Crisis,D14,No,83
2014,July,Saturday,15,Person in Crisis,D32,No,36
2014,July,Saturday,10,Person in Crisis,D14,No,82
2014,July,Saturday,22,Person in Crisis,D12,No,111
2014,July,Saturday,12,Suicide-related,D12,No,111
2014,July,Saturday,20,Person in Crisis,D55,No,69
2014,July,Saturday,13,Person in Crisis,D54,No,57
2014,July,Saturday,13,Overdose,D55,Yes,70
2014,July,Saturday,18,Overdose,D43,Yes,137
2014,July,Saturday,21,Person in Crisis,D32,No,50
2014,July,Saturday,7,Person in Crisis,D32,Yes,40
2014,July,Saturday,13,Suicide-related,D14,No,85
2014,July,Saturday,11,Overdose,D13,No,108
2014,July,Saturday,11,Suicide-related,D32,No,34
2014,July,Saturday,2,Person in Crisis,D33,No,119
2014,July,Saturday,19,Person in Crisis,D51,No,74
2014,July,Saturday,14,Suicide-related,D51,No,75
2014,July,Saturday,0,Suicide-related,D14,No,93
2014,July,Saturday,17,Suicide-related,D11,Yes,83
2014,July,Saturday,22,Suicide-related,D53,Yes,98
2014,July,Saturday,22,Suicide-related,D42,No,117
2014,July,Saturday,8,Suicide-related,D32,No,32
2014,July,Saturday,23,Suicide-related,D11,No,91
2014,July,Saturday,19,Person in Crisis,D43,No,131
2014,July,Saturday,6,Suicide-related,D12,No,110
2014,July,Saturday,20,Suicide-related,D43,No,138
2014,July,Saturday,20,Person in Crisis,D53,No,95
2014,July,Saturday,7,Person in Crisis,D51,No,72
2014,July,Saturday,20,Suicide-related,D32,Yes,105
2014,July,Saturday,0,Person in Crisis,D51,No,74
2014,July,Saturday,17,Person in Crisis,D22,Yes,9
2014,July,Saturday,15,Person in Crisis,D52,No,76
2014,July,Saturday,0,Person in Crisis,D51,No,75
2014,July,Saturday,0,Person in Crisis,D33,Yes,45
2014,July,Saturday,17,Person in Crisis,D54,No,57
2014,July,Saturday,21,Person in Crisis,D51,No,75
2014,July,Saturday,19,Person in Crisis,D53,No,103
2014,July,Saturday,19,Person in Crisis,D52,No,78
2014,July,Saturday,1,Person in Crisis,D11,No,93
2014,July,Saturday,9,Person in Crisis,D53,No,95
2014,July,Saturday,13,Suicide-related,D41,No,119
2014,July,Saturday,13,Suicide-related,D41,No,122
2014,July,Saturday,20,Overdose,D14,No,78
2014,July,Saturday,20,Person in Crisis,D53,No,102
2014,July,Saturday,9,Person in Crisis,D32,Yes,51
2014,July,Saturday,17,Person in Crisis,D55,No,65
2014,July,Saturday,17,Person in Crisis,D51,No,73
2014,July,Saturday,18,Suicide-related,D55,Yes,63
2014,July,Saturday,13,Suicide-related,D13,No,108
2014,July,Saturday,21,Person in Crisis,D32,No,38
2014,July,Sunday,10,Person in Crisis,D51,No,74
2014,July,Sunday,14,Overdose,D32,Yes,34
2014,July,Sunday,1,Suicide-related,D53,No,95
2014,July,Sunday,8,Person in Crisis,D31,No,21
2014,July,Sunday,15,Person in Crisis,D53,No,100
2014,July,Sunday,14,Person in Crisis,D51,No,73
2014,July,Sunday,23,Person in Crisis,D54,No,66
2014,July,Sunday,21,Suicide-related,D33,No,52
2014,July,Sunday,16,Suicide-related,D51,No,73
2014,July,Sunday,0,Suicide-related,D43,No,131
2014,July,Sunday,14,Person in Crisis,D14,No,84
2014,July,Sunday,2,Person in Crisis,D53,No,95
2014,July,Sunday,12,Person in Crisis,D13,No,96
2014,July,Sunday,0,Suicide-related,D43,No,139
2014,July,Sunday,15,Person in Crisis,D52,No,76
2014,July,Sunday,15,Overdose,D11,No,93
2014,July,Sunday,9,Person in Crisis,D51,No,75
2014,July,Sunday,16,Suicide-related,D53,Yes,56
2014,July,Sunday,21,Person in Crisis,D52,No,76
2014,July,Sunday,11,Overdose,D55,No,64
2014,July,Sunday,18,Suicide-related,D51,No,72
2014,July,Sunday,0,Suicide-related,D54,No,66
2014,July,Sunday,20,Person in Crisis,D43,No,136
2014,July,Sunday,11,Suicide-related,D51,No,73
2014,July,Sunday,10,Person in Crisis,D32,No,34
2014,July,Sunday,20,Person in Crisis,D41,Yes,125
2014,July,Sunday,12,Person in Crisis,D43,Yes,136
2014,July,Sunday,21,Person in Crisis,D43,No,137
2014,July,Sunday,1,Suicide-related,D13,Yes,102
2014,July,Sunday,16,Suicide-related,D41,Yes,124
2014,July,Sunday,1,Overdose,D41,No,126
2014,July,Sunday,2,Person in Crisis,D11,No,91
2014,July,Sunday,13,Person in Crisis,D13,No,96
2014,July,Sunday,16,Person in Crisis,D31,No,24
2014,July,Sunday,6,Person in Crisis,D31,No,25
2014,July,Sunday,6,Person in Crisis,D53,No,55
2014,July,Sunday,18,Suicide-related,D42,No,128
2014,July,Sunday,19,Person in Crisis,D14,No,82
2014,July,Sunday,10,Person in Crisis,D23,No,1
2014,July,Sunday,4,Suicide-related,D54,No,54
2014,July,Sunday,7,Person in Crisis,D22,No,17
2014,July,Sunday,13,Person in Crisis,D51,Yes,73
2014,July,Sunday,12,Person in Crisis,D23,No,5
2014,July,Sunday,5,Person in Crisis,D52,No,76
2014,July,Sunday,2,Person in Crisis,D51,No,77
2014,July,Sunday,16,Overdose,D51,No,75
2014,July,Sunday,9,Suicide-related,D51,No,71
2014,July,Sunday,12,Person in Crisis,D12,No,115
2014,July,Sunday,16,Person in Crisis,D41,No,122
2014,July,Sunday,19,Person in Crisis,D14,No,95
2014,July,Sunday,4,Overdose,D41,No,122
2014,July,Sunday,0,Person in Crisis,D14,No,83
2014,July,Sunday,7,Person in Crisis,D52,No,76
2014,July,Sunday,22,Suicide-related,D11,No,87
2014,July,Sunday,10,Person in Crisis,D52,No,98
2014,July,Sunday,21,Overdose,D52,No,79
2014,July,Sunday,23,Suicide-related,D51,No,75
2014,July,Sunday,17,Person in Crisis,D51,No,75
2014,July,Sunday,17,Person in Crisis,D31,Yes,24
2014,July,Sunday,1,Person in Crisis,D52,No,76
2014,July,Sunday,17,Suicide-related,D12,Yes,110
2014,July,Sunday,9,Person in Crisis,D54,No,57
2014,July,Monday,14,Person in Crisis,D32,No,36
2014,July,Monday,20,Person in Crisis,D42,No,130
2014,July,Monday,22,Person in Crisis,D51,No,73
2014,July,Monday,22,Person in Crisis,D52,No,77
2014,July,Monday,23,Overdose,D53,Yes,104
2014,July,Monday,2,Person in Crisis,D14,No,93
2014,July,Monday,21,Person in Crisis,D11,No,87
2014,July,Monday,16,Person in Crisis,D14,No,85
2014,July,Monday,12,Overdose,D11,No,93
2014,July,Monday,10,Suicide-related,D22,Yes,18
2014,July,Monday,11,Person in Crisis,D53,No,55
2014,July,Monday,19,Person in Crisis,D51,No,75
2014,July,Monday,8,Person in Crisis,D11,No,91
2014,July,Monday,15,Suicide-related,D22,No,20
2014,July,Monday,16,Person in Crisis,D23,No,2
2014,July,Monday,6,Person in Crisis,D51,No,71
2014,July,Monday,13,Person in Crisis,D14,Yes,78
2014,July,Monday,21,Person in Crisis,D32,Yes,50
2014,July,Monday,5,Overdose,D52,No,77
2014,July,Monday,22,Suicide-related,D14,No,84
2014,July,Monday,16,Person in Crisis,D14,No,82
2014,July,Monday,14,Suicide-related,D32,Yes,35
2014,July,Monday,12,Person in Crisis,D43,No,131
2014,July,Monday,0,Person in Crisis,D22,No,11
2014,July,Monday,18,Suicide-related,D31,Yes,26
2014,July,Monday,20,Suicide-related,D52,Yes,77
2014,July,Monday,16,Suicide-related,D51,No,75
2014,July,Monday,21,Suicide-related,D51,No,77
2014,July,Monday,23,Person in Crisis,D53,No,56
2014,July,Monday,17,Person in Crisis,D51,No,75
2014,July,Monday,12,Suicide-related,D55,No,62
2014,July,Monday,20,Suicide-related,D55,No,62
2014,July,Monday,11,Person in Crisis,D11,Yes,93
2014,July,Monday,15,Suicide-related,D51,No,73
2014,July,Monday,14,Suicide-related,D52,Yes,77
2014,July,Monday,22,Person in Crisis,D32,No,35
2014,July,Monday,22,Person in Crisis,D55,No,64
2014,July,Monday,13,Person in Crisis,D52,Yes,76
2014,July,Monday,21,Suicide-related,D32,No,39
2014,July,Monday,16,Suicide-related,D23,No,1
2014,July,Monday,11,Suicide-related,D32,No,39
2014,July,Monday,19,Person in Crisis,D13,No,107
2014,July,Monday,20,Person in Crisis,D54,Yes,61
2014,July,Monday,18,Person in Crisis,D32,No,36
2014,July,Monday,0,Person in Crisis,D14,No,83
2014,July,Monday,20,Suicide-related,D55,No,63
2014,July,Monday,14,Suicide-related,D11,No,88
2014,July,Monday,19,Person in Crisis,D51,Yes,77
2014,July,Monday,13,Person in Crisis,D14,No,83
2014,July,Monday,14,Suicide-related,D11,No,90
2014,July,Monday,22,Person in Crisis,D33,No,49
2014,July,Monday,22,Person in Crisis,D14,No,85
2014,July,Monday,15,Person in Crisis,D33,No,48
2014,July,Monday,10,Person in Crisis,D53,No,103
2014,July,Monday,14,Person in Crisis,D51,No,73
2014,July,Monday,18,Person in Crisis,D55,No,62
2014,July,Monday,17,Person in Crisis,D55,Yes,64
2014,July,Monday,5,Overdose,D51,No,75
2014,July,Monday,13,Overdose,D41,No,126
2014,July,Monday,11,Person in Crisis,D51,No,73
2014,July,Monday,9,Person in Crisis,D14,Yes,82
2014,July,Monday,4,Person in Crisis,D53,No,103
2014,July,Monday,0,Person in Crisis,D54,No,66
2014,July,Monday,19,Suicide-related,D43,Yes,127
2014,July,Monday,19,Person in Crisis,D41,No,119
2014,July,Monday,7,Suicide-related,D51,Yes,73
2014,July,Monday,15,Person in Crisis,D54,No,58
2014,July,Monday,1,Suicide-related,D13,No,102
2014,July,Monday,16,Person in Crisis,D43,No,139
2014,July,Tuesday,13,Person in Crisis,D51,No,75
2014,July,Tuesday,8,Person in Crisis,D41,No,125
2014,July,Tuesday,16,Suicide-related,D14,No,85
2014,July,Tuesday,20,Suicide-related,D55,Yes,62
2014,July,Tuesday,15,Person in Crisis,D51,No,72
2014,July,Tuesday,12,Person in Crisis,D43,No,133
2014,July,Tuesday,13,Person in Crisis,D51,No,73
2014,July,Tuesday,2,Person in Crisis,D41,No,126
2014,July,Tuesday,11,Person in Crisis,D14,No,93
2014,July,Tuesday,0,Person in Crisis,D43,No,127
2014,July,Tuesday,14,Person in Crisis,D51,Yes,71
2014,July,Tuesday,7,Person in Crisis,D14,No,95
2014,July,Tuesday,12,Suicide-related,D54,Yes,58
2014,July,Tuesday,8,Suicide-related,D43,Yes,137
2014,July,Tuesday,17,Person in Crisis,D12,No,115
2014,July,Tuesday,20,Person in Crisis,D23,No,5
2014,July,Tuesday,10,Suicide-related,D33,No,52
2014,July,Tuesday,18,Suicide-related,D31,Yes,27
2014,July,Tuesday,12,Person in Crisis,D13,Yes,106
2014,July,Tuesday,14,Person in Crisis,D42,Yes,129
2014,July,Tuesday,7,Person in Crisis,D53,No,95
2014,July,Tuesday,10,Suicide-related,D11,No,89
2014,July,Tuesday,14,Overdose,D22,No,18
2014,July,Tuesday,23,Suicide-related,D11,Yes,84
2014,July,Tuesday,10,Person in Crisis,D42,No,132
2014,July,Tuesday,16,Suicide-related,D53,No,104
2014,July,Tuesday,8,Person in Crisis,D52,No,79
2014,July,Tuesday,19,Person in Crisis,D42,No,132
2014,July,Tuesday,14,Person in Crisis,D14,No,81
2014,July,Tuesday,12,Person in Crisis,D31,No,25
2014,July,Tuesday,8,Person in Crisis,D22,No,13
2014,July,Tuesday,21,Person in Crisis,D32,No,32
2014,July,Tuesday,18,Suicide-related,D13,Yes,108
2014,July,Tuesday,1,Suicide-related,D42,No,117
2014,July,Tuesday,16,Person in Crisis,D52,No,75
2014,July,Tuesday,16,Person in Crisis,D51,No,71
2014,July,Tuesday,16,Person in Crisis,D12,Yes,113
2014,July,Tuesday,16,Overdose,D11,No,93
2014,July,Tuesday,14,Person in Crisis,D53,No,55
2014,July,Tuesday,15,Person in Crisis,D41,No,120
2014,July,Tuesday,21,Overdose,D14,No,82
2014,July,Tuesday,22,Suicide-related,D51,No,75
2014,July,Tuesday,17,Person in Crisis,D51,No,71
2014,July,Tuesday,21,Suicide-related,D52,No,75
2014,July,Tuesday,19,Person in Crisis,D22,No,14
2014,July,Tuesday,17,Suicide-related,D23,No,5
2014,July,Tuesday,10,Person in Crisis,D12,No,112
2014,July,Tuesday,18,Person in Crisis,D43,No,137
2014,July,Tuesday,18,Suicide-related,D43,No,135
2014,July,Tuesday,12,Person in Crisis,D14,No,85
2014,July,Tuesday,18,Person in Crisis,D31,Yes,25
2014,July,Tuesday,21,Person in Crisis,D54,No,43
2014,July,Tuesday,21,Person in Crisis,D51,No,75
2014,July,Tuesday,17,Person in Crisis,D31,No,25
2014,July,Tuesday,13,Person in Crisis,D32,Yes,33
2014,July,Tuesday,2,Suicide-related,D32,No,32
2014,July,Tuesday,15,Person in Crisis,D14,Yes,82
2014,July,Tuesday,1,Person in Crisis,D14,No,81
2014,July,Tuesday,17,Person in Crisis,D52,Yes,77
2014,July,Tuesday,0,Overdose,D14,No,81
2014,July,Tuesday,19,Person in Crisis,D31,Yes,24
2014,July,Tuesday,14,Person in Crisis,D42,No,131
2014,July,Tuesday,4,Overdose,D33,Yes,45
2014,July,Tuesday,19,Person in Crisis,D42,No,128
2014,July,Tuesday,22,Overdose,D55,Yes,70
2014,July,Tuesday,21,Suicide-related,D51,Yes,75
2014,July,Tuesday,15,Person in Crisis,D11,No,90
2014,July,Tuesday,23,Person in Crisis,D43,No,139
2014,July,Tuesday,18,Person in Crisis,D13,No,92
2014,July,Tuesday,13,Suicide-related,D51,No,72
2014,July,Tuesday,21,Suicide-related,D12,No,115
2014,July,Tuesday,16,Person in Crisis,D33,Yes,42
2014,July,Tuesday,11,Person in Crisis,D14,No,85
2014,July,Tuesday,12,Overdose,D55,No,64
2014,July,Tuesday,16,Person in Crisis,D23,Yes,1
2014,July,Tuesday,14,Person in Crisis,D51,No,75
2014,July,Tuesday,16,Suicide-related,D54,No,54
2014,July,Tuesday,0,Person in Crisis,D52,No,75
2014,July,Tuesday,5,Person in Crisis,D54,No,60
2014,July,Tuesday,4,Person in Crisis,D22,No,16
2014,July,Tuesday,12,Person in Crisis,D14,No,78
2014,July,Tuesday,23,Person in Crisis,D42,No,131
2014,July,Tuesday,17,Person in Crisis,D41,No,120
2014,July,Tuesday,0,Person in Crisis,D41,No,125
2014,July,Wednesday,0,Person in Crisis,D23,No,1
2014,July,Wednesday,2,Person in Crisis,D11,No,114
2014,July,Wednesday,18,Person in Crisis,D51,No,75
2014,July,Wednesday,21,Person in Crisis,D43,No,127
2014,July,Wednesday,7,Person in Crisis,D51,No,73
2014,July,Wednesday,9,Person in Crisis,D23,No,2
2014,July,Wednesday,8,Person in Crisis,D11,No,87
2014,July,Wednesday,10,Person in Crisis,D13,No,32
2014,July,Wednesday,15,Person in Crisis,D42,No,117
2014,July,Wednesday,20,Suicide-related,D55,Yes,62
2014,July,Wednesday,5,Suicide-related,D31,Yes,27
2014,July,Wednesday,12,Person in Crisis,D51,Yes,75
2014,July,Wednesday,2,Suicide-related,D12,No,111
2014,July,Wednesday,14,Overdose,D42,No,132
2014,July,Wednesday,0,Person in Crisis,D43,No,139
2014,July,Wednesday,17,Person in Crisis,D43,No,137
2014,July,Wednesday,15,Suicide-related,D22,No,12
2014,July,Wednesday,11,Person in Crisis,D22,Yes,14
2014,July,Wednesday,16,Person in Crisis,D11,No,93
2014,July,Wednesday,4,Person in Crisis,D54,No,57
2014,July,Wednesday,11,Person in Crisis,D42,No,118
2014,July,Wednesday,22,Suicide-related,D42,No,132
2014,July,Wednesday,16,Suicide-related,D14,No,82
2014,July,Wednesday,13,Person in Crisis,D55,No,70
2014,July,Wednesday,19,Person in Crisis,D32,No,50
2014,July,Wednesday,13,Suicide-related,D55,No,64
2014,July,Wednesday,9,Suicide-related,D41,No,124
2014,July,Wednesday,17,Person in Crisis,D54,No,59
2014,July,Wednesday,23,Suicide-related,D32,No,32
2014,July,Wednesday,6,Person in Crisis,D11,No,93
2014,July,Wednesday,7,Person in Crisis,D55,No,69
2014,July,Wednesday,22,Suicide-related,D11,Yes,114
2014,July,Wednesday,10,Person in Crisis,D42,Yes,116
2014,July,Wednesday,21,Person in Crisis,D14,No,77
2014,July,Wednesday,15,Person in Crisis,D14,No,78
2014,July,Wednesday,12,Person in Crisis,D42,No,116
2014,July,Wednesday,23,Person in Crisis,D54,No,67
2014,July,Wednesday,22,Suicide-related,D51,No,75
2014,July,Wednesday,8,Person in Crisis,D43,No,136
2014,July,Wednesday,15,Person in Crisis,D14,Yes,79
2014,July,Wednesday,12,Person in Crisis,D54,No,58
2014,July,Wednesday,15,Overdose,D41,No,121
2014,July,Wednesday,3,Suicide-related,D12,No,110
2014,July,Wednesday,13,Person in Crisis,D12,Yes,115
2014,July,Wednesday,12,Person in Crisis,D14,No,81
2014,July,Wednesday,15,Person in Crisis,D53,Yes,95
2014,July,Wednesday,1,Person in Crisis,D43,No,138
2014,July,Wednesday,22,Person in Crisis,D12,No,91
2014,July,Wednesday,9,Suicide-related,D14,Yes,85
2014,July,Wednesday,3,Person in Crisis,D22,No,11
2014,July,Wednesday,23,Suicide-related,D43,Yes,135
2014,July,Wednesday,23,Person in Crisis,D42,No,131
2014,July,Wednesday,19,Suicide-related,D23,No,1
2014,July,Wednesday,11,Suicide-related,D54,No,43
2014,July,Wednesday,18,Person in Crisis,D33,No,45
2014,July,Wednesday,21,Suicide-related,D51,No,75
2014,July,Wednesday,4,Person in Crisis,D55,Yes,62
2014,July,Wednesday,22,Person in Crisis,D53,No,98
2014,July,Wednesday,15,Person in Crisis,D51,No,75
2014,July,Wednesday,16,Person in Crisis,D41,No,119
2014,July,Wednesday,2,Suicide-related,D43,Yes,135
2014,July,Thursday,14,Suicide-related,D32,No,37
2014,July,Thursday,13,Person in Crisis,D11,No,90
2014,July,Thursday,12,Suicide-related,D33,No,41
2014,July,Thursday,10,Person in Crisis,D51,No,71
2014,July,Thursday,5,Person in Crisis,D51,No,73
2014,July,Thursday,21,Person in Crisis,D52,No,79
2014,July,Thursday,21,Suicide-related,D31,Yes,25
2014,July,Thursday,0,Person in Crisis,D14,No,95
2014,July,Thursday,2,Suicide-related,D23,No,5
2014,July,Thursday,17,Person in Crisis,D32,No,50
2014,July,Thursday,19,Overdose,D11,No,93
2014,July,Thursday,13,Person in Crisis,D42,No,117
2014,July,Thursday,14,Suicide-related,D41,No,122
2014,July,Thursday,20,Person in Crisis,D55,No,65
2014,July,Thursday,11,Person in Crisis,D41,No,121
2014,July,Thursday,19,Suicide-related,D14,No,83
2014,July,Thursday,13,Overdose,D42,Yes,130
2014,July,Thursday,19,Person in Crisis,D11,No,86
2014,July,Thursday,17,Person in Crisis,D33,No,45
2014,July,Thursday,9,Person in Crisis,D32,No,34
2014,July,Thursday,10,Person in Crisis,D51,No,73
2014,July,Thursday,14,Suicide-related,D51,No,73
2014,July,Thursday,3,Person in Crisis,D12,No,91
2014,July,Thursday,14,Person in Crisis,D51,Yes,75
2014,July,Thursday,15,Person in Crisis,D32,No,37
2014,July,Thursday,14,Person in Crisis,D11,No,88
2014,July,Thursday,17,Person in Crisis,D31,Yes,27
2014,July,Thursday,19,Person in Crisis,D43,Yes,140
2014,July,Thursday,10,Person in Crisis,D51,No,75
2014,July,Thursday,21,Suicide-related,D54,Yes,57
2014,July,Thursday,1,Person in Crisis,D14,No,95
2014,July,Thursday,11,Suicide-related,D55,No,64
2014,July,Thursday,14,Person in Crisis,D51,No,73
2014,July,Thursday,10,Person in Crisis,D53,No,41
2014,July,Thursday,17,Suicide-related,D52,No,79
2014,July,Thursday,11,Suicide-related,D12,No,30
2014,July,Thursday,16,Overdose,D14,Yes,79
2014,July,Thursday,19,Person in Crisis,D13,No,32
2014,July,Thursday,11,Overdose,D51,No,75
2014,July,Thursday,12,Person in Crisis,D32,No,51
2014,July,Thursday,2,Suicide-related,D13,No,102
2014,July,Thursday,17,Person in Crisis,D53,No,98
2014,July,Thursday,21,Person in Crisis,D11,Yes,91
2014,July,Thursday,21,Person in Crisis,D55,No,70
2014,July,Thursday,22,Suicide-related,D13,No,106
2014,July,Thursday,15,Person in Crisis,D33,No,49
2014,July,Thursday,21,Person in Crisis,D12,No,111
2014,July,Thursday,15,Suicide-related,D41,No,125
2014,July,Thursday,15,Suicide-related,D42,Yes,131
2014,July,Thursday,17,Person in Crisis,D51,No,75
2014,July,Thursday,15,Person in Crisis,D42,No,132
2014,July,Thursday,1,Person in Crisis,D12,No,113
2014,July,Thursday,16,Suicide-related,D51,No,75
2014,July,Thursday,9,Suicide-related,D54,No,60
2014,July,Thursday,18,Person in Crisis,D41,No,119
2014,July,Thursday,11,Person in Crisis,D51,No,71
2014,July,Thursday,20,Person in Crisis,D11,No,87
2014,July,Thursday,17,Person in Crisis,D33,No,47
2014,July,Thursday,12,Person in Crisis,D51,No,75
2014,July,Thursday,23,Overdose,D32,No,39
2014,July,Thursday,14,Suicide-related,D51,No,75
2014,July,Thursday,16,Person in Crisis,D42,No,132
2014,July,Thursday,12,Person in Crisis,D51,No,75
2014,July,Thursday,13,Person in Crisis,D12,No,111
2014,July,Thursday,1,Person in Crisis,D11,No,90
2014,July,Thursday,23,Suicide-related,D41,No,123
2014,July,Thursday,13,Person in Crisis,D51,No,73
2014,July,Thursday,10,Person in Crisis,D54,No,67
2014,July,Thursday,8,Person in Crisis,D13,No,92
2014,July,Thursday,15,Person in Crisis,D33,No,45
2014,July,Thursday,20,Person in Crisis,D33,Yes,45
2014,July,Thursday,0,Person in Crisis,D31,No,24
2014,July,Thursday,19,Person in Crisis,D41,Yes,121
2014,July,Thursday,1,Person in Crisis,D11,No,84
2014,July,Thursday,4,Person in Crisis,D52,No,76
2014,July,Friday,12,Person in Crisis,D51,Yes,71
2014,July,Friday,15,Person in Crisis,D55,Yes,70
2014,July,Friday,2,Person in Crisis,D54,No,60
2014,July,Friday,23,Overdose,D43,Yes,133
2014,July,Friday,18,Person in Crisis,D52,No,77
2014,July,Friday,13,Suicide-related,D52,No,77
2014,July,Friday,10,Person in Crisis,D51,No,73
2014,July,Friday,0,Suicide-related,D55,No,64
2014,July,Friday,2,Person in Crisis,D41,No,127
2014,July,Friday,17,Overdose,D51,No,75
